Sup,nStanze,age,y_age,id,anno
61.0,2.0,32.0,93000.0,0.0,0.0
114.0,4.0,25.0,276000.0,0.0,0.0
69.0,2.0,28.0,114000.0,0.0,0.0
68.0,2.0,35.0,112000.0,0.0,0.0
63.0,2.0,25.0,101000.0,0.0,0.0
76.0,3.0,47.0,131000.0,0.0,0.0
87.0,3.0,39.0,169000.0,0.0,0.0
92.0,3.0,9.0,189000.0,0.0,0.0
79.0,2.0,43.0,144000.0,0.0,0.0
110.0,4.0,41.0,257000.0,0.0,0.0
65.0,2.0,34.0,102000.0,0.0,0.0
81.0,3.0,24.0,150000.0,0.0,0.0
114.0,4.0,35.0,282000.0,0.0,0.0
84.0,3.0,42.0,159000.0,0.0,0.0
112.0,4.0,43.0,263000.0,0.0,0.0
105.0,3.0,26.0,236000.0,0.0,0.0
69.0,2.0,43.0,112000.0,0.0,0.0
70.0,2.0,31.0,118000.0,0.0,0.0
79.0,3.0,40.0,143000.0,0.0,0.0
99.0,3.0,35.0,212000.0,0.0,0.0
87.0,3.0,48.0,167000.0,0.0,0.0
75.0,2.0,45.0,129000.0,0.0,0.0
78.0,2.0,27.0,142000.0,0.0,0.0
53.0,2.0,31.0,78000.0,0.0,0.0
95.0,3.0,46.0,195000.0,0.0,0.0
83.0,3.0,24.0,158000.0,0.0,0.0
123.0,4.0,35.0,318000.0,0.0,0.0
124.0,4.0,40.0,323000.0,0.0,0.0
107.0,4.0,43.0,245000.0,0.0,0.0
108.0,4.0,33.0,252000.0,0.0,0.0
96.0,3.0,29.0,203000.0,0.0,0.0
120.0,4.0,42.0,297000.0,0.0,0.0
83.0,3.0,28.0,156000.0,0.0,0.0
94.0,3.0,22.0,198000.0,0.0,0.0
74.0,3.0,25.0,129000.0,0.0,0.0
146.0,5.0,49.0,435000.0,0.0,0.0
84.0,3.0,38.0,160000.0,0.0,0.0
116.0,4.0,31.0,288000.0,0.0,0.0
94.0,3.0,37.0,194000.0,0.0,0.0
92.0,3.0,15.0,194000.0,0.0,0.0
98.0,3.0,39.0,208000.0,0.0,0.0
106.0,4.0,23.0,248000.0,0.0,0.0
91.0,3.0,45.0,180000.0,0.0,0.0
96.0,3.0,33.0,200000.0,0.0,0.0
103.0,3.0,34.0,230000.0,0.0,0.0
60.0,2.0,35.0,91000.0,0.0,0.0
102.0,3.0,50.0,219000.0,0.0,0.0
117.0,4.0,42.0,283000.0,0.0,0.0
92.0,3.0,24.0,191000.0,0.0,0.0
123.0,4.0,31.0,321000.0,0.0,0.0
105.0,3.0,33.0,234000.0,0.0,0.0
103.0,3.0,43.0,223000.0,0.0,0.0
93.0,3.0,26.0,190000.0,0.0,0.0
74.0,2.0,28.0,129000.0,0.0,0.0
92.0,3.0,32.0,187000.0,0.0,0.0
82.0,3.0,30.0,154000.0,0.0,0.0
113.0,4.0,51.0,269000.0,0.0,0.0
93.0,3.0,33.0,192000.0,0.0,0.0
93.0,3.0,35.0,190000.0,0.0,0.0
87.0,3.0,36.0,172000.0,0.0,0.0
82.0,3.0,24.0,156000.0,0.0,0.0
86.0,3.0,35.0,166000.0,0.0,0.0
100.0,3.0,40.0,212000.0,0.0,0.0
99.0,3.0,37.0,211000.0,0.0,0.0
75.0,2.0,45.0,131000.0,0.0,0.0
75.0,2.0,43.0,129000.0,0.0,0.0
103.0,4.0,34.0,230000.0,0.0,0.0
128.0,4.0,40.0,336000.0,0.0,0.0
95.0,3.0,40.0,194000.0,0.0,0.0
123.0,4.0,50.0,310000.0,0.0,0.0
102.0,3.0,46.0,222000.0,0.0,0.0
110.0,4.0,24.0,264000.0,0.0,0.0
56.0,2.0,35.0,83000.0,0.0,0.0
87.0,3.0,32.0,168000.0,0.0,0.0
73.0,2.0,33.0,123000.0,0.0,0.0
89.0,3.0,46.0,172000.0,0.0,0.0
57.0,2.0,42.0,84000.0,0.0,0.0
100.0,3.0,26.0,221000.0,0.0,0.0
84.0,3.0,41.0,157000.0,0.0,0.0
76.0,3.0,34.0,134000.0,0.0,0.0
120.0,4.0,45.0,300000.0,0.0,0.0
116.0,4.0,35.0,284000.0,0.0,0.0
103.0,3.0,39.0,229000.0,0.0,0.0
84.0,3.0,33.0,158000.0,0.0,0.0
80.0,3.0,27.0,149000.0,0.0,0.0
120.0,4.0,35.0,302000.0,0.0,0.0
95.0,3.0,29.0,195000.0,0.0,0.0
126.0,4.0,25.0,337000.0,0.0,0.0
85.0,3.0,42.0,162000.0,0.0,0.0
105.0,3.0,57.0,229000.0,0.0,0.0
88.0,3.0,31.0,175000.0,0.0,0.0
77.0,2.0,34.0,138000.0,0.0,0.0
82.0,3.0,30.0,152000.0,0.0,0.0
101.0,3.0,48.0,214000.0,0.0,0.0
102.0,3.0,33.0,225000.0,0.0,0.0
111.0,4.0,42.0,258000.0,0.0,0.0
66.0,2.0,42.0,105000.0,0.0,0.0
70.0,2.0,29.0,119000.0,0.0,0.0
104.0,3.0,35.0,232000.0,0.0,0.0
75.0,2.0,36.0,131000.0,0.0,0.0
82.0,3.0,32.0,154000.0,0.0,0.0
71.0,2.0,21.0,122000.0,0.0,0.0
62.0,2.0,43.0,95000.0,0.0,0.0
56.0,2.0,37.0,82000.0,0.0,0.0
109.0,4.0,41.0,251000.0,0.0,0.0
80.0,2.0,41.0,143000.0,0.0,0.0
105.0,3.0,23.0,241000.0,0.0,0.0
99.0,3.0,37.0,212000.0,0.0,0.0
80.0,3.0,42.0,144000.0,0.0,0.0
77.0,2.0,36.0,138000.0,0.0,0.0
77.0,3.0,36.0,139000.0,0.0,0.0
107.0,4.0,39.0,248000.0,0.0,0.0
91.0,3.0,44.0,182000.0,0.0,0.0
94.0,3.0,53.0,187000.0,0.0,0.0
122.0,4.0,53.0,310000.0,0.0,0.0
60.0,2.0,31.0,93000.0,0.0,0.0
103.0,3.0,25.0,233000.0,0.0,0.0
95.0,3.0,36.0,198000.0,0.0,0.0
82.0,3.0,23.0,156000.0,0.0,0.0
95.0,3.0,45.0,194000.0,0.0,0.0
76.0,2.0,29.0,133000.0,0.0,0.0
91.0,3.0,27.0,185000.0,0.0,0.0
59.0,2.0,22.0,90000.0,0.0,0.0
96.0,3.0,37.0,201000.0,0.0,0.0
73.0,2.0,28.0,125000.0,0.0,0.0
69.0,2.0,23.0,118000.0,0.0,0.0
75.0,3.0,41.0,129000.0,0.0,0.0
89.0,3.0,32.0,177000.0,0.0,0.0
92.0,3.0,32.0,186000.0,0.0,0.0
89.0,3.0,50.0,170000.0,0.0,0.0
70.0,2.0,20.0,121000.0,0.0,0.0
88.0,3.0,13.0,180000.0,0.0,0.0
88.0,3.0,34.0,174000.0,0.0,0.0
80.0,3.0,31.0,148000.0,0.0,0.0
91.0,3.0,50.0,179000.0,0.0,0.0
71.0,2.0,47.0,118000.0,0.0,0.0
111.0,4.0,45.0,260000.0,0.0,0.0
89.0,3.0,33.0,179000.0,0.0,0.0
101.0,3.0,26.0,221000.0,0.0,0.0
100.0,3.0,23.0,217000.0,0.0,0.0
94.0,3.0,59.0,187000.0,0.0,0.0
112.0,4.0,39.0,264000.0,0.0,0.0
105.0,3.0,35.0,235000.0,0.0,0.0
58.0,2.0,27.0,88000.0,0.0,0.0
69.0,2.0,44.0,112000.0,0.0,0.0
108.0,4.0,24.0,252000.0,0.0,0.0
87.0,3.0,37.0,171000.0,0.0,0.0
50.0,2.0,35.0,70000.0,0.0,0.0
72.0,3.0,37.0,126000.0,0.0,0.0
97.0,3.0,21.0,207000.0,0.0,0.0
63.0,2.0,43.0,97000.0,0.0,0.0
121.0,4.0,44.0,305000.0,0.0,0.0
86.0,3.0,32.0,167000.0,0.0,0.0
120.0,4.0,32.0,303000.0,0.0,0.0
68.0,2.0,36.0,109000.0,0.0,0.0
57.0,2.0,35.0,85000.0,0.0,0.0
81.0,3.0,37.0,146000.0,0.0,0.0
95.0,3.0,28.0,199000.0,0.0,0.0
96.0,3.0,37.0,199000.0,0.0,0.0
106.0,3.0,38.0,240000.0,0.0,0.0
92.0,3.0,36.0,188000.0,0.0,0.0
113.0,4.0,33.0,274000.0,0.0,0.0
102.0,4.0,35.0,226000.0,0.0,0.0
88.0,3.0,28.0,176000.0,0.0,0.0
66.0,2.0,41.0,105000.0,0.0,0.0
89.0,3.0,19.0,182000.0,0.0,0.0
98.0,3.0,40.0,207000.0,0.0,0.0
89.0,3.0,30.0,178000.0,0.0,0.0
79.0,3.0,35.0,143000.0,0.0,0.0
90.0,3.0,40.0,178000.0,0.0,0.0
103.0,3.0,40.0,226000.0,0.0,0.0
114.0,4.0,22.0,283000.0,0.0,0.0
116.0,4.0,43.0,280000.0,0.0,0.0
131.0,4.0,30.0,361000.0,0.0,0.0
91.0,3.0,46.0,178000.0,0.0,0.0
102.0,3.0,28.0,227000.0,0.0,0.0
99.0,3.0,28.0,215000.0,0.0,0.0
66.0,2.0,40.0,106000.0,0.0,0.0
96.0,3.0,36.0,201000.0,0.0,0.0
77.0,3.0,32.0,136000.0,0.0,0.0
78.0,3.0,37.0,139000.0,0.0,0.0
106.0,4.0,37.0,242000.0,0.0,0.0
99.0,3.0,50.0,209000.0,0.0,0.0
67.0,2.0,16.0,113000.0,0.0,0.0
112.0,4.0,28.0,272000.0,0.0,0.0
85.0,3.0,45.0,158000.0,0.0,0.0
103.0,4.0,40.0,229000.0,0.0,0.0
80.0,3.0,29.0,147000.0,0.0,0.0
102.0,3.0,19.0,233000.0,0.0,0.0
99.0,3.0,33.0,215000.0,0.0,0.0
93.0,3.0,48.0,184000.0,0.0,0.0
73.0,3.0,34.0,126000.0,0.0,0.0
90.0,3.0,51.0,173000.0,0.0,0.0
121.0,4.0,26.0,314000.0,0.0,0.0
83.0,3.0,29.0,155000.0,0.0,0.0
85.0,3.0,54.0,156000.0,0.0,0.0
105.0,3.0,46.0,233000.0,0.0,0.0
92.0,3.0,30.0,187000.0,0.0,0.0
101.0,3.0,37.0,222000.0,0.0,0.0
82.0,3.0,45.0,152000.0,0.0,0.0
77.0,3.0,9.0,144000.0,0.0,0.0
98.0,3.0,31.0,211000.0,0.0,0.0
87.0,3.0,40.0,166000.0,0.0,0.0
77.0,3.0,25.0,142000.0,0.0,0.0
117.0,4.0,36.0,292000.0,0.0,0.0
91.0,3.0,28.0,183000.0,0.0,0.0
91.0,3.0,31.0,185000.0,0.0,0.0
57.0,2.0,42.0,84000.0,0.0,0.0
82.0,3.0,57.0,147000.0,0.0,0.0
95.0,3.0,30.0,198000.0,0.0,0.0
101.0,3.0,46.0,215000.0,0.0,0.0
93.0,3.0,28.0,193000.0,0.0,0.0
109.0,4.0,50.0,249000.0,0.0,0.0
84.0,3.0,38.0,157000.0,0.0,0.0
93.0,3.0,42.0,187000.0,0.0,0.0
106.0,4.0,25.0,249000.0,0.0,0.0
60.0,2.0,48.0,89000.0,0.0,0.0
83.0,3.0,12.0,163000.0,0.0,0.0
146.0,5.0,28.0,447000.0,0.0,0.0
74.0,2.0,46.0,124000.0,0.0,0.0
130.0,4.0,23.0,356000.0,0.0,0.0
66.0,2.0,40.0,104000.0,0.0,0.0
100.0,3.0,20.0,224000.0,0.0,0.0
97.0,3.0,48.0,201000.0,0.0,0.0
106.0,4.0,31.0,242000.0,0.0,0.0
88.0,3.0,29.0,174000.0,0.0,0.0
107.0,3.0,25.0,250000.0,0.0,0.0
57.0,2.0,38.0,86000.0,0.0,0.0
82.0,3.0,33.0,152000.0,0.0,0.0
77.0,2.0,26.0,139000.0,0.0,0.0
87.0,3.0,36.0,168000.0,0.0,0.0
82.0,3.0,59.0,146000.0,0.0,0.0
99.0,3.0,33.0,215000.0,0.0,0.0
78.0,3.0,47.0,139000.0,0.0,0.0
84.0,3.0,42.0,156000.0,0.0,0.0
102.0,3.0,36.0,225000.0,0.0,0.0
73.0,2.0,49.0,119000.0,0.0,0.0
100.0,3.0,45.0,216000.0,0.0,0.0
103.0,3.0,35.0,227000.0,0.0,0.0
63.0,2.0,46.0,96000.0,0.0,0.0
114.0,4.0,45.0,273000.0,0.0,0.0
96.0,3.0,41.0,198000.0,0.0,0.0
134.0,4.0,19.0,377000.0,0.0,0.0
83.0,3.0,33.0,157000.0,0.0,0.0
101.0,3.0,47.0,217000.0,0.0,0.0
72.0,2.0,33.0,120000.0,0.0,0.0
73.0,2.0,49.0,122000.0,0.0,0.0
130.0,4.0,29.0,356000.0,0.0,0.0
107.0,4.0,33.0,245000.0,0.0,0.0
54.0,2.0,23.0,81000.0,0.0,0.0
99.0,3.0,30.0,214000.0,0.0,0.0
57.0,2.0,35.0,83000.0,0.0,0.0
81.0,3.0,44.0,150000.0,0.0,0.0
62.0,2.0,53.0,92000.0,0.0,0.0
82.0,3.0,45.0,149000.0,0.0,0.0
75.0,3.0,40.0,129000.0,0.0,0.0
105.0,4.0,40.0,234000.0,0.0,0.0
90.0,3.0,53.0,174000.0,0.0,0.0
93.0,3.0,60.0,184000.0,0.0,0.0
101.0,3.0,34.0,220000.0,0.0,0.0
66.0,2.0,42.0,102000.0,0.0,0.0
109.0,4.0,17.0,262000.0,0.0,0.0
114.0,4.0,52.0,268000.0,0.0,0.0
116.0,4.0,32.0,286000.0,0.0,0.0
111.0,4.0,31.0,265000.0,0.0,0.0
61.0,2.0,20.0,95000.0,0.0,0.0
51.0,1.0,41.0,70000.0,0.0,0.0
80.0,3.0,33.0,149000.0,0.0,0.0
91.0,3.0,17.0,188000.0,0.0,0.0
120.0,4.0,36.0,296000.0,0.0,0.0
118.0,4.0,35.0,295000.0,0.0,0.0
81.0,3.0,41.0,149000.0,0.0,0.0
110.0,4.0,35.0,257000.0,0.0,0.0
86.0,3.0,35.0,165000.0,0.0,0.0
119.0,4.0,39.0,298000.0,0.0,0.0
65.0,2.0,34.0,103000.0,0.0,0.0
72.0,3.0,50.0,121000.0,0.0,0.0
64.0,2.0,38.0,99000.0,0.0,0.0
88.0,3.0,24.0,177000.0,0.0,0.0
70.0,2.0,27.0,119000.0,0.0,0.0
85.0,3.0,29.0,163000.0,0.0,0.0
85.0,3.0,48.0,161000.0,0.0,0.0
113.0,4.0,35.0,272000.0,0.0,0.0
128.0,4.0,57.0,335000.0,0.0,0.0
99.0,3.0,41.0,214000.0,0.0,0.0
98.0,3.0,37.0,208000.0,0.0,0.0
86.0,3.0,29.0,166000.0,0.0,0.0
99.0,3.0,30.0,215000.0,0.0,0.0
74.0,3.0,33.0,131000.0,0.0,0.0
87.0,3.0,28.0,170000.0,0.0,0.0
69.0,2.0,15.0,118000.0,0.0,0.0
67.0,2.0,40.0,109000.0,0.0,0.0
88.0,3.0,39.0,168000.0,0.0,0.0
138.0,5.0,39.0,398000.0,0.0,0.0
131.0,5.0,18.0,365000.0,0.0,0.0
108.0,4.0,43.0,248000.0,0.0,0.0
86.0,3.0,38.0,163000.0,0.0,0.0
83.0,3.0,36.0,153000.0,0.0,0.0
103.0,3.0,35.0,230000.0,0.0,0.0
71.0,2.0,40.0,120000.0,0.0,0.0
81.0,3.0,33.0,150000.0,0.0,0.0
80.0,3.0,35.0,146000.0,0.0,0.0
95.0,3.0,18.0,200000.0,0.0,0.0
78.0,3.0,40.0,138000.0,0.0,0.0
113.0,4.0,35.0,274000.0,0.0,0.0
85.0,3.0,49.0,159000.0,0.0,0.0
89.0,3.0,43.0,174000.0,0.0,0.0
108.0,4.0,31.0,252000.0,0.0,0.0
74.0,2.0,54.0,123000.0,0.0,0.0
85.0,3.0,35.0,161000.0,0.0,0.0
117.0,4.0,24.0,292000.0,0.0,0.0
61.0,2.0,45.0,92000.0,0.0,0.0
79.0,3.0,38.0,142000.0,0.0,0.0
87.0,3.0,30.0,171000.0,0.0,0.0
78.0,3.0,34.0,142000.0,0.0,0.0
85.0,3.0,38.0,160000.0,0.0,0.0
113.0,4.0,29.0,277000.0,0.0,0.0
99.0,3.0,37.0,212000.0,0.0,0.0
84.0,3.0,27.0,162000.0,0.0,0.0
74.0,3.0,34.0,127000.0,0.0,0.0
66.0,2.0,32.0,109000.0,0.0,0.0
71.0,2.0,39.0,116000.0,0.0,0.0
108.0,4.0,38.0,249000.0,0.0,0.0
59.0,2.0,16.0,91000.0,0.0,0.0
73.0,3.0,33.0,128000.0,0.0,0.0
86.0,3.0,45.0,161000.0,0.0,0.0
93.0,3.0,18.0,195000.0,0.0,0.0
101.0,3.0,43.0,216000.0,0.0,0.0
62.0,2.0,38.0,97000.0,0.0,0.0
97.0,3.0,43.0,203000.0,0.0,0.0
72.0,2.0,28.0,122000.0,0.0,0.0
111.0,4.0,39.0,259000.0,0.0,0.0
92.0,3.0,50.0,182000.0,0.0,0.0
108.0,4.0,35.0,251000.0,0.0,0.0
116.0,4.0,32.0,283000.0,0.0,0.0
74.0,3.0,51.0,123000.0,0.0,0.0
119.0,4.0,25.0,300000.0,0.0,0.0
95.0,3.0,49.0,194000.0,0.0,0.0
79.0,3.0,20.0,149000.0,0.0,0.0
58.0,2.0,28.0,88000.0,0.0,0.0
101.0,3.0,49.0,213000.0,0.0,0.0
65.0,2.0,53.0,100000.0,0.0,0.0
78.0,3.0,33.0,141000.0,0.0,0.0
98.0,3.0,15.0,214000.0,0.0,0.0
91.0,3.0,39.0,181000.0,0.0,0.0
84.0,3.0,41.0,158000.0,0.0,0.0
98.0,3.0,32.0,206000.0,0.0,0.0
87.0,3.0,26.0,167000.0,0.0,0.0
86.0,3.0,23.0,165000.0,0.0,0.0
107.0,4.0,20.0,250000.0,0.0,0.0
104.0,3.0,31.0,236000.0,0.0,0.0
91.0,3.0,31.0,185000.0,0.0,0.0
112.0,4.0,27.0,270000.0,0.0,0.0
113.0,4.0,35.0,270000.0,0.0,0.0
68.0,2.0,38.0,110000.0,0.0,0.0
73.0,2.0,43.0,122000.0,0.0,0.0
100.0,3.0,38.0,217000.0,0.0,0.0
100.0,3.0,46.0,211000.0,0.0,0.0
78.0,3.0,30.0,143000.0,0.0,0.0
82.0,3.0,61.0,146000.0,0.0,0.0
84.0,3.0,49.0,154000.0,0.0,0.0
95.0,3.0,45.0,196000.0,0.0,0.0
96.0,3.0,32.0,202000.0,0.0,0.0
68.0,2.0,37.0,108000.0,0.0,0.0
125.0,4.0,18.0,336000.0,0.0,0.0
80.0,3.0,52.0,140000.0,0.0,0.0
87.0,3.0,35.0,166000.0,0.0,0.0
82.0,3.0,32.0,155000.0,0.0,0.0
108.0,4.0,28.0,255000.0,0.0,0.0
101.0,3.0,39.0,222000.0,0.0,0.0
130.0,4.0,36.0,353000.0,0.0,0.0
113.0,4.0,28.0,275000.0,0.0,0.0
91.0,3.0,56.0,182000.0,0.0,0.0
87.0,3.0,26.0,173000.0,0.0,0.0
72.0,2.0,42.0,121000.0,0.0,0.0
91.0,3.0,25.0,189000.0,0.0,0.0
81.0,3.0,29.0,149000.0,0.0,0.0
63.0,2.0,36.0,98000.0,0.0,0.0
77.0,3.0,38.0,135000.0,0.0,0.0
120.0,4.0,40.0,302000.0,0.0,0.0
99.0,3.0,36.0,214000.0,0.0,0.0
95.0,3.0,22.0,199000.0,0.0,0.0
92.0,3.0,31.0,187000.0,0.0,0.0
86.0,3.0,43.0,160000.0,0.0,0.0
101.0,3.0,49.0,217000.0,0.0,0.0
81.0,3.0,41.0,149000.0,0.0,0.0
102.0,3.0,30.0,228000.0,0.0,0.0
92.0,3.0,40.0,185000.0,0.0,0.0
94.0,3.0,53.0,189000.0,0.0,0.0
73.0,3.0,31.0,127000.0,0.0,0.0
103.0,4.0,40.0,224000.0,0.0,0.0
94.0,3.0,31.0,195000.0,0.0,0.0
76.0,3.0,34.0,136000.0,0.0,0.0
94.0,3.0,45.0,191000.0,0.0,0.0
88.0,3.0,39.0,169000.0,0.0,0.0
101.0,3.0,32.0,220000.0,0.0,0.0
96.0,3.0,33.0,207000.0,0.0,0.0
70.0,2.0,55.0,114000.0,0.0,0.0
70.0,2.0,45.0,116000.0,0.0,0.0
71.0,2.0,31.0,121000.0,0.0,0.0
100.0,3.0,31.0,217000.0,0.0,0.0
93.0,3.0,29.0,193000.0,0.0,0.0
93.0,3.0,29.0,191000.0,0.0,0.0
116.0,4.0,35.0,288000.0,0.0,0.0
114.0,4.0,42.0,274000.0,0.0,0.0
100.0,4.0,33.0,215000.0,0.0,0.0
96.0,3.0,44.0,199000.0,0.0,0.0
95.0,3.0,31.0,199000.0,0.0,0.0
121.0,4.0,26.0,316000.0,0.0,0.0
61.0,2.0,40.0,93000.0,0.0,0.0
120.0,4.0,29.0,307000.0,0.0,0.0
104.0,3.0,42.0,231000.0,0.0,0.0
89.0,3.0,27.0,178000.0,0.0,0.0
79.0,3.0,28.0,145000.0,0.0,0.0
115.0,4.0,32.0,284000.0,0.0,0.0
97.0,3.0,32.0,206000.0,0.0,0.0
122.0,4.0,20.0,316000.0,0.0,0.0
100.0,4.0,41.0,214000.0,0.0,0.0
113.0,4.0,34.0,269000.0,0.0,0.0
66.0,2.0,40.0,106000.0,0.0,0.0
120.0,4.0,34.0,298000.0,0.0,0.0
101.0,3.0,27.0,223000.0,0.0,0.0
99.0,3.0,31.0,215000.0,0.0,0.0
89.0,3.0,49.0,170000.0,0.0,0.0
50.0,2.0,44.0,68000.0,0.0,0.0
93.0,3.0,29.0,193000.0,0.0,0.0
90.0,3.0,40.0,177000.0,0.0,0.0
114.0,4.0,34.0,279000.0,0.0,0.0
92.0,3.0,46.0,184000.0,0.0,0.0
60.0,2.0,20.0,94000.0,0.0,0.0
91.0,3.0,33.0,186000.0,0.0,0.0
93.0,3.0,29.0,196000.0,0.0,0.0
122.0,4.0,33.0,316000.0,0.0,0.0
78.0,3.0,35.0,140000.0,0.0,0.0
93.0,3.0,27.0,191000.0,0.0,0.0
74.0,2.0,33.0,130000.0,0.0,0.0
93.0,3.0,32.0,193000.0,0.0,0.0
91.0,3.0,30.0,187000.0,0.0,0.0
104.0,3.0,32.0,233000.0,0.0,0.0
122.0,4.0,32.0,311000.0,0.0,0.0
83.0,3.0,31.0,159000.0,0.0,0.0
80.0,3.0,54.0,143000.0,0.0,0.0
85.0,3.0,39.0,162000.0,0.0,0.0
103.0,3.0,25.0,236000.0,0.0,0.0
104.0,3.0,37.0,233000.0,0.0,0.0
76.0,3.0,34.0,133000.0,0.0,0.0
98.0,3.0,16.0,213000.0,0.0,0.0
87.0,3.0,43.0,167000.0,0.0,0.0
100.0,3.0,29.0,216000.0,0.0,0.0
94.0,3.0,46.0,190000.0,0.0,0.0
95.0,3.0,29.0,199000.0,0.0,0.0
105.0,4.0,29.0,239000.0,0.0,0.0
90.0,3.0,34.0,175000.0,0.0,0.0
69.0,2.0,33.0,112000.0,0.0,0.0
73.0,2.0,47.0,122000.0,0.0,0.0
115.0,4.0,30.0,281000.0,0.0,0.0
125.0,4.0,29.0,329000.0,0.0,0.0
108.0,4.0,14.0,258000.0,0.0,0.0
95.0,3.0,45.0,195000.0,0.0,0.0
70.0,2.0,36.0,118000.0,0.0,0.0
99.0,3.0,43.0,214000.0,0.0,0.0
87.0,3.0,37.0,170000.0,0.0,0.0
91.0,3.0,28.0,186000.0,0.0,0.0
92.0,3.0,20.0,190000.0,0.0,0.0
83.0,3.0,56.0,150000.0,0.0,0.0
73.0,2.0,34.0,125000.0,0.0,0.0
97.0,3.0,41.0,206000.0,0.0,0.0
76.0,2.0,32.0,135000.0,0.0,0.0
42.0,1.0,30.0,57000.0,0.0,0.0
67.0,2.0,35.0,110000.0,0.0,0.0
84.0,3.0,23.0,162000.0,0.0,0.0
107.0,4.0,37.0,245000.0,0.0,0.0
103.0,4.0,31.0,228000.0,0.0,0.0
87.0,3.0,41.0,170000.0,0.0,0.0
85.0,3.0,28.0,162000.0,0.0,0.0
95.0,3.0,42.0,197000.0,0.0,0.0
107.0,3.0,43.0,242000.0,0.0,0.0
93.0,3.0,50.0,183000.0,0.0,0.0
83.0,3.0,55.0,151000.0,0.0,0.0
64.0,2.0,16.0,106000.0,0.0,0.0
95.0,3.0,35.0,198000.0,0.0,0.0
105.0,4.0,38.0,237000.0,0.0,0.0
81.0,3.0,27.0,150000.0,0.0,0.0
94.0,3.0,30.0,198000.0,0.0,0.0
63.0,2.0,32.0,100000.0,0.0,0.0
80.0,3.0,27.0,146000.0,0.0,0.0
119.0,4.0,44.0,298000.0,0.0,0.0
96.0,3.0,34.0,201000.0,0.0,0.0
123.0,4.0,52.0,314000.0,0.0,0.0
102.0,3.0,38.0,218000.0,0.0,0.0
81.0,3.0,22.0,153000.0,0.0,0.0
88.0,3.0,44.0,172000.0,0.0,0.0
61.0,2.0,24.0,96000.0,0.0,0.0
84.0,3.0,39.0,158000.0,0.0,0.0
77.0,3.0,36.0,138000.0,0.0,0.0
79.0,3.0,39.0,139000.0,0.0,0.0
99.0,3.0,34.0,212000.0,0.0,0.0
89.0,3.0,30.0,179000.0,0.0,0.0
105.0,4.0,43.0,235000.0,0.0,0.0
105.0,3.0,35.0,237000.0,0.0,0.0
92.0,3.0,24.0,189000.0,0.0,0.0
117.0,4.0,30.0,291000.0,0.0,0.0
52.0,2.0,30.0,74000.0,0.0,0.0
120.0,4.0,24.0,307000.0,0.0,0.0
