1,513275380661809333e+00
1,518471573040972800e+00
1,523607521646124008e+00
1,528682623393402773e+00
1,533696286903807326e+00
1,538647932579413569e+00
1,543536992668702368e+00
1,548362911320969815e+00
1,553125144629861287e+00
1,557823160666042650e+00
1,562456439499075422e+00
1,567024473208563418e+00
1,571526765884651899e+00
1,575962833617995162e+00
1,580332204479311553e+00
1,584634418488668484e+00
1,588869027574655535e+00
1,593035595523626835e+00
1,597133697919199902e+00
1,601162922072229211e+00
1,605122866941474102e+00
1,609013143045213923e+00
1,612833372364062878e+00
1,616583188235261925e+00
1,620262235238745241e+00
1,623870169075277037e+00
1,627406656436984900e+00
1,630871374870624724e+00
1,634264012633919627e+00
1,637584268545341004e+00
1,640831851827692978e+00
1,644006481945897935e+00
1,647107888439366397e+00
1,650135810749365550e+00
1,653089998041791908e+00
1,655970209025786399e+00
1,658776211768607789e+00
1,661507783507215397e+00
1,664164710457003649e+00
1,666746787618140546e+00
1,669253818579965021e+00
1,671685615323909246e+00
1,674041998025407096e+00
1,676322794855255260e+00
1,678527841780897756e+00
1,680656982368102792e+00
1,682710067583500280e+00
1,684686955598447833e+00
1,686587511594693556e+00
1,688411607572295470e+00
1,690159122160263649e+00
1,691829940430365831e+00
1,693423953714566776e+00
1,694941059426524399e+00
1,696381160887587392e+00
1,697744167157721140e+00
1,699029992871778916e+00
1,700238558081522910e+00
1,701369788103797465e+00
1,702423613375235956e+00
1,703399969313875495e+00
1,704298796188037146e+00
1,705120038992821829e+00
1,705863647334543653e+00
1,706529575323425085e+00
1,707117781474844831e+00
1,707628228619425315e+00
1,708060883822217990e+00
1,708415718311242948e+00
1,708692707415591983e+00
1,708891830513321386e+00
1,709013070989310101e+00
1,709056416203254214e+00
1,709021857467945882e+00
1,708909390037956388e+00
1,708719013108835894e+00
1,708450729826902048e+00
1,708104547309682530e+00
1,707680476677052583e+00
1,707178533093069772e+00
1,706598735818513068e+00
1,705941108274082740e+00
1,705205678114216195e+00
1,704392477311440057e+00
1,703501542251153689e+00
1,702532913836735773e+00
1,701486637604811225e+00
1,700362763850529424e+00
1,699161347762647489e+00
1,697882449568220986e+00
1,696526134686662246e+00
1,695092473892909846e+00
1,693581543489442787e+00
1,691993425486834290e+00
1,690328207792537007e+00
1,688585984407560137e+00
1,686766855630690065e+00
1,684870928269876611e+00
1,682898315860398952e+00
1,680849138889409122e+00
1,678723525026424301e+00
1,676521609359332476e+00
1,674243534635464714e+00
1,671889451507263535e+00
1,669459518782068663e+00
1,666953903675534532e+00
1,664372782068177292e+00
1,661716338764537948e+00
1,658984767754442036e+00
1,656178272475834490e+00
1,653297066078645239e+00
1,650341371689151959e+00
1,647311422674289094e+00
1,644207462905360462e+00
1,641029747020597229e+00
1,637778540686009032e+00
1,634454120853973347e+00
1,631056776019013554e+00
1,627586806470206593e+00
1,624044524539674850e+00
1,620430254846617624e+00
1,616744334536336591e+00
1,612987113513723925e+00
1,609158954670687258e+00
1,605260234106985706e+00
1,601291341343970220e+00
1,597252679530730468e+00
1,593144665642151292e+00
1,588967730668413125e+00
1,584722319795458301e+00
1,580408892575988267e+00
1,576027923090545846e+00
1,571579900098268645e+00
1,567065327176911715e+00
1,562484722851753549e+00
1,557838620713018596e+00
1,553127569521471019e+00
1,548352133301853284e+00
1,543512891423856948e+00
1,538610438670348968e+00
1,533645385292582208e+00
1,528618357052149657e+00
1,523529995249468527e+00
1,518380956738590859e+00
1,513171913928174073e+00
1,507903554768462939e+00
1,502576582724153731e+00
1,497191716733050404e+00
1,491749691150425550e+00
1,486251255679054140e+00
1,480697175284877876e+00
1,475088230098309472e+00
1,469425215301204402e+00
1,463708940999547181e+00
1,457940232081927023e+00
1,452119928063908993e+00
1,446248882918419687e+00
1,440327964892305523e+00
1,434358056309227525e+00
1,428340053359101969e+00
1,422274865874298744e+00
1,416163417092848320e+00
1,410006643408925120e+00
1,403805494110890173e+00
1,397560931107211246e+00
1,391273928640590185e+00
1,384945472990646520e+00
1,378576562165536812e+00
1,372168205582892764e+00
1,365721423740489326e+00
1,359237247877079113e+00
1,352716719623815456e+00
1,346160890646748154e+00
1,339570822280847118e+00
1,332947585156048387e+00
1,326292258815825464e+00
1,319605931328798221e+00
1,312889698893898949e+00
1,306144665439637143e+00
1,299371942218002562e+00
1,292572647393559260e+00
1,285747905628289223e+00
1,278898847662751415e+00
1,272026609894126858e+00
1,265132333951720645e+00
1,258217166270504395e+00
1,251282257663267838e+00
1,244328762891969919e+00
1,237357840238862305e+00
1,230370651077963950e+00
1,223368359447465359e+00
1,216352131623627875e+00
1,209323135696758422e+00
1,202282541149804151e+00
1,195231518440141638e+00
1,188171238585092215e+00
1,181102872751715660e+00
1,174027591851405816e+00
1,166946566139810404e+00
1,159860964822585050e+00
1,152771955667472481e+00
1,145680704623201818e+00
1,138588375445666490e+00
1,131496129331841738e+00
1,124405124561884461e+00
1,117316516149831074e+00
1,110231455503309261e+00
1,103151090092649556e+00
1,096076563129768644e+00
1,089009013257175917e+00
1,081949574247442980e+00
1,074899374713442768e+00
1,067859537829657812e+00
1,060831181064829210e+00
1,053815415926198540e+00
1,046813347715573439e+00
1,039826075297427765e+00
1,032854690879221549e+00
1,025900279804107029e+00
1,018963920356166453e+00
1,012046683578293971e+00
1,005149633102829565e+00
9,982738249950120490e-01
9,914203076093085487e-01
9,845901214586449957e-01
9,777842990965517345e-01
9,710038650122012616e-01
9,642498355383078978e-01
9,575232187718210053e-01
9,508250145073370296e-01
9,441562141831245647e-01
9,375178008396356510e-01
9,309107490903577586e-01
9,243360251048428067e-01
9,177945866037220402e-01
9,112873828655027042e-01
9,048153547449186984e-01
8,983794347025898519e-01
8,919805468457303599e-01
8,856196069796169468e-01
8,792975226695280977e-01
8,730151933128303954e-01
8,667735102208882214e-01
8,605733567104443260e-01
8,544156082041163280e-01
8,483011323396277836e-01
8,422307890873952374e-01
8,362054308760549226e-01
8,302259027255407542e-01
8,242930423872653067e-01
8,184076804909889979e-01
8,125706406979255059e-01
8,067827398596373323e-01
8,010447881822615468e-01
7,953575893955970866e-01
7,897219409265872070e-01
7,841386340767186880e-01
7,786084542028532951e-01
7,731321809010116564e-01
7,677105881926191699e-01
7,623444447127271095e-01
7,570345138997148782e-01
7,517815541859871331e-01
7,465863191891739525e-01
7,414495579033437700e-01
7,363720148897485718e-01
7,313544304666091955e-01
7,263975408974707726e-01
7,215020785776473655e-01
7,166687722182868425e-01
7,118983470275932479e-01
7,071915248887538086e-01
7,025490245341124984e-01
6,979715617151566187e-01
6,934598493678812980e-01
6,890145977731086946e-01
6,846365147113485650e-01
6,803263056118018515e-01
6,760846736951113822e-01
6,719123201094836517e-01
6,678099440598148639e-01
6,637782429294674102e-01
6,598179123943557212e-01
6,559296465290151978e-01
6,521141379043432496e-01
6,483720776767118998e-01
6,447041556681736285e-01
6,411110604374865574e-01
6,375934793417166180e-01
6,341520985881704542e-01
6,307876032764496710e-01
6,275006774304147106e-01
6,242920040198800535e-01
6,211622649718641087e-01
6,181121411712469094e-01
6,151423124506969486e-01
6,122534575697504700e-01
6,094462541829421820e-01
6,067213787969023553e-01
6,040795067163571286e-01
6,015213119789792895e-01
5,990474672790609967e-01
5,966586438799906800e-01
5,943555115155395585e-01
5,921387382799745414e-01
5,900089905070353691e-01
5,879669326378264005e-01
5,860132270776959862e-01
5,841485340421820327e-01
5,823735113921333362e-01
5,806888144581133782e-01
5,790950958542290250e-01
5,775930052815219096e-01
5,761831893210886957e-01
5,748662912171064177e-01
5,736429506499509667e-01
5,725138034996128944e-01
5,714794815996243615e-01
5,705406124817340441e-01
5,696978191115611434e-01
5,689517196154898482e-01
5,683029269990637067e-01
5,677520488571597967e-01
5,672996870762242461e-01
5,669464375288669755e-01
5,666928897611213101e-01
5,665396266726804297e-01
5,664872241904337358e-01
5,665362509356336451e-01
5,666872678850287670e-01
5,669408280263081856e-01
5,672974760082064583e-01
5,677577477856249333e-01
5,683221702601305436e-01
5,689912609161948964e-01
5,697655274535474712e-01
5,706454674160095220e-01
5,716315678171881576e-01
5,727243047634066331e-01
5,739241430742504368e-01
5,752315359011086482e-01
5,766469243440944803e-01
5,781707370677225954e-01
5,798033899157279958e-01
5,815452855254041875e-01
5,833968129418400927e-01
5,853583472324336290e-01
5,874302491020551020e-01
5,896128645092332254e-01
5,919065242837324714e-01
5,943115437458863504e-01
5,968282223280468868e-01
5,994568431985087820e-01
6,021976728882560970e-01
6,050509609208815087e-01
6,080169394460140930e-01
6,110958228765945854e-01
6,142878075303217500e-01
6,175930712755943741e-01
6,210117731822590859e-01
6,245440531774769655e-01
6,281900317069993855e-01
6,319498094021529511e-01
6,358234667528129824e-01
6,398110637866367689e-01
6,439126397548299297e-01
6,481282128246984575e-01
6,524577797792370237e-01
6,569013157239926848e-01
6,614587738014326979e-01
6,661300849130420421e-01
6,709151574493557035e-01
6,758138770281346686e-01
6,808261062408722530e-01
6,859516844078172859e-01
6,911904273416851208e-01
6,965421271202231202e-01
7,020065518677791605e-01
7,075834455460218164e-01
7,132725277539457842e-01
7,190734935372828929e-01
7,249860132074421593e-01
7,310097321700746997e-01
7,371442707633679703e-01
7,433892241061508255e-01
7,497441619558885550e-01
7,562086285766396188e-01
7,627821426170243724e-01
7,694641969982664031e-01
7,762542588123442222e-01
7,831517692302829570e-01
7,901561434206176848e-01
7,972667704780385112e-01
8,044830133622300483e-01
8,118042088469037409e-01
8,192296674790179312e-01
8,267586735481680105e-01
8,343904850661278960e-01
8,421243337565136322e-01
8,499594250545290386e-01
8,578949381167589872e-01
8,659300258409529105e-01
8,740638148957502462e-01
8,822954057602837574e-01
8,906238727735933391e-01
8,990482641937812547e-01
9,075676022668279774e-01
9,161808833049891465e-01
9,248870777746821537e-01
9,336851303937764301e-01
9,425739602381881799e-01
9,515524608576726440e-01
9,606195004007229699e-01
9,697739217484566687e-01
9,790145426573831910e-01
9,883401559109343815e-01
9,977495294796450143e-01
1,007241406689856511e+00
1,016814506400825380e+00
1,026467523190108588e+00
1,036199127547095866e+00
1,046007966074562701e+00
1,055892661698109913e+00
1,065851813883353483e+00
1,075883998860734492e+00
1,085987769857807539e+00
1,096161657338872608e+00
1,106404169251811398e+00
1,116713791281986445e+00
1,127088987113062490e+00
1,137528198694611969e+00
1,148029846516360530e+00
1,158592329888927352e+00
1,169214027230930819e+00
1,179893296362295674e+00
1,190628474803640424e+00
1,201417880081596223e+00
1,212259810039907570e+00
1,223152543156183825e+00
1,234094338864158980e+00
1,245083437881312927e+00
1,256118062541723424e+00
1,267196417134006659e+00
1,278316688244204968e+00
1,289477045103489150e+00
1,300675639940545913e+00
1,311910608338496820e+00
1,323180069596239239e+00
1,334482127094058779e+00
1,345814868663392838e+00
1,357176366960613390e+00
1,368564679844699095e+00
1,379977850758673297e+00
1,391413909114685987e+00
1,402870870682612292e+00
1,414346737982047353e+00
1,425839500677586358e+00
1,437347135977257828e+00
1,448867609034012904e+00
1,460398873350144733e+00
1,471938871184533593e+00
1,483485533962605407e+00
1,495036782688902832e+00
1,506590528362156789e+00
1,518144672392767625e+00
1,529697107022585545e+00
1,541245715746901279e+00
1,552788373738549943e+00
1,564322948274038172e+00
1,575847299161602377e+00
1,587359279171114190e+00
1,598856734465752050e+00
1,610337505035350780e+00
1,621799425131359662e+00
1,633240323703328833e+00
1,644658024836852750e+00
1,656050348192902311e+00
1,667415109448478372e+00
1,678750120738526919e+00
1,690053191099046836e+00
1,701322126911348986e+00
1,712554732347389974e+00
1,723748809816151528e+00
1,734902160411008865e+00
1,746012584358035635e+00
1,757077881465219260e+00
1,768095851572533128e+00
1,779064295002841023e+00
1,789981013013596467e+00
1,800843808249307454e+00
1,811650485194740590e+00
1,822398850628845546e+00
1,833086714079369406e+00
1,843711888278157129e+00
1,854272189617106603e+00
1,864765438604785386e+00
1,875189460323679835e+00
1,885542084888088832e+00
1,895821147902638559e+00
1,906024490921435000e+00
1,916149961907841481e+00
1,926195415694885948e+00
1,936158714446306828e+00
1,946037728118242827e+00
1,955830334921562219e+00
1,965534421784863595e+00
1,975147884818139188e+00
1,984668629777119886e+00
1,994094572528316567e+00
2,003423639514768428e+00
2,012653768222510742e+00
2,021782907647784899e+00
2,030809018764989204e+00
2,039730074995409037e+00
2,048544062676711963e+00
2,057248981533243537e+00
2,065842845147129569e+00
2,074323681430187527e+00
2,082689533096672374e+00
2,090938458136851086e+00
2,099068530291421819e+00
2,107077839526775964e+00
2,114964492511103966e+00
2,122726613091352910e+00
2,130362342771013218e+00
2,137869841188741571e+00
2,145247286597811609e+00
2,152492876346345785e+00
2,159604827358351908e+00
2,166581376615499988e+00
2,173420781639638477e+00
2,180121320975985544e+00
2,186681294676983800e+00
2,193099024786746121e+00
2,199372855826051687e+00
2,205501155277831415e+00
2,211482314073068611e+00
2,217314747077050008e+00
2,222996893575876598e+00
2,228527217763150325e+00
2,233904209226738935e+00
2,239126383435513290e+00
2,244192282225939028e+00
2,249100474288409313e+00
2,253849555653179237e+00
2,258438150175762438e+00
2,262864910021654019e+00
2,267128516150194617e+00
2,271227678797437033e+00
2,275161137957820490e+00
2,278927663864462883e+00
2,282526057467893388e+00
2,285955150912992284e+00
2,289213808013946139e+00
2,292300924726973665e+00
2,295215429620595771e+00
2,297956284343198430e+00
2,300522484087642816e+00
2,302913058052633133e+00
2,305127069900597903e+00
2,307163618211772516e+00
2,309021836934207261e+00
2,310700895829382429e+00
2,312200000913128495e+00
2,313518394891528551e+00
2,314655357591458795e+00
2,315610206385450454e+00
2,316382296610506319e+00
2,316971021980527290e+00
2,317375814991983862e+00
2,317596147322466660e+00
2,317631530221726077e+00
2,317481514894838668e+00
2,317145692877096597e+00
2,316623696400230248e+00
2,315915198749562531e+00
2,315019914611700536e+00
2,313937600412339535e+00
2,312668054643781446e+00
2,311211118181753843e+00
2,309566674591097879e+00
2,307734650419923206e+00
2,305715015481800911e+00
2,303507783125570807e+00
2,301113010492355837e+00
2,298530798759339078e+00
2,295761293369915190e+00
2,292804684249771352e+00
2,289661206008497984e+00
2,286331138126312723e+00
2,282814805125496616e+00
2,279112576726129991e+00
2,275224867985730981e+00
2,271152139422421001e+00
2,266894897121205954e+00
2,262453692823022777e+00
2,257829123996159204e+00
2,253021833889699899e+00
2,248032511568647696e+00
2,242861891930367335e+00
2,237510755702031506e+00
2,231979929418754782e+00
2,226270285382093039e+00
2,220382741598631249e+00
2,214318261698370538e+00
2,208077854832649844e+00
2,201662575551353918e+00
2,195073523659168746e+00
2,188311844050664590e+00
2,181378726524006328e+00
2,174275405573103281e+00
2,167003160158022634e+00
2,159563313453531919e+00
2,151957232575619106e+00
2,144186328285892174e+00
2,136252054673754674e+00
2,128155908816287578e+00
2,119899430415784991e+00
2,111484201414906448e+00
2,102911845589429340e+00
2,094184028118627694e+00
2,085302455133281718e+00
2,076268873241394530e+00
2,067085069031665778e+00
2,057752868554842518e+00
2,048274136783040156e+00
2,038650777047194218e+00
2,028884730452788165e+00
2,018977975274053538e+00
2,008932526326839607e+00
1,998750434320391234e+00
1,988433785188272740e+00
1,977984699398725343e+00
1,967405331244742150e+00
1,956697868114177563e+00
1,945864529740241045e+00
1,934907567432719411e+00
1,923829263290315561e+00
1,912631929394507324e+00
1,901317906985342532e+00
1,889889565619614631e+00
1,878349302311881353e+00
1,866699540658801837e+00
1,854942729947296254e+00
1,843081344247048614e+00
1,831117881487876797e+00
1,819054862522528015e+00
1,806894830175475253e+00
1,794640348278288222e+00
1,782294000692185909e+00
1,769858390318384878e+00
1,757336138096870837e+00
1,744729881994238285e+00
1,732042275981251267e+00
1,719275989000794702e+00
1,706433703926894863e+00
1,693518116515493110e+00
1,680531934347680334e+00
1,667477875766094186e+00
1,654358668805191224e+00
1,641177050116129132e+00
1,627935763886977139e+00
1,614637560758992674e+00
1,601285196739712369e+00
1,587881432113590119e+00
1,574429030350936953e+00
1,560930757015909442e+00
1,547389378674306037e+00
1,533807661801908306e+00
1,520188371694131568e+00
1,506534271377731882e+00
1,492848120525317235e+00
1,479132674373411227e+00
1,465390682644811093e+00
1,451624888475976594e+00
1,437838027350189840e+00
1,424032826037203936e+00
1,410212001540110283e+00
1,396378260050132658e+00
1,382534295910052613e+00
1,368682790586967846e+00
1,354826411655065677e+00
1,340967811789085307e+00
1,327109627769141209e+00
1,313254479497555582e+00
1,299404969028339352e+00
1,285563679609956544e+00
1,271733174741978445e+00
1,257915997246231932e+00
1,244114668353021536e+00
1,230331686803008751e+00
1,216569527965283060e+00
1,202830642972176900e+00
1,189117457871335937e+00
1,175432372795556901e+00
1,161777761150869726e+00
1,148155968823336703e+00
1,134569313405015878e+00
1,121020083439518533e+00
1,107510537687572238e+00
1,094042904412981576e+00
1,080619380689356479e+00
1,067242131727962340e+00
1,053913290227020516e+00
1,040634955742775425e+00
1,027409194082613553e+00
1,014238036720508607e+00
1,001123480235041496e+00
9,880674857702214098e-01
9,750719785193213696e-01
9,621388472319087892e-01
9,492699437442431165e-01
9,364670825331764537e-01
9,237320402937015951e-01
9,110665555402239768e-01
8,984723282316628978e-01
8,859510194204331945e-01
8,735042509253545528e-01
8,611336050285088861e-01
8,488406241960464449e-01
8,366268108229253375e-01
8,244936270015473800e-01
8,124424943142303235e-01
8,004747936494438498e-01
7,885918650417139686e-01
7,767950075350822381e-01
7,650854790699900265e-01
7,534644963934358231e-01
7,419332349922438397e-01
7,304928290492563869e-01
7,191443714222511829e-01
7,078889136453665465e-01
6,967274659528033265e-01
6,856609973245541001e-01
6,746904355538965170e-01
6,638166673363689041e-01
6,530405383799577912e-01
6,423628535361425307e-01
6,317843769515500973e-01
6,213058322398065103e-01
6,109279026733218654e-01
6,006512313945759907e-01
5,904764216466116267e-01
5,804040370222831591e-01
5,704346017319454898e-01
